"date" "actual" "fore_model_1" "fore_model_2" "error1" "error2"
"223" 2016-12-09 -0.00422358058944994 0.000372533043028057 -0.000340768469947177 -0.004596113632478 -0.00388281211950276
"224" 2016-12-10 -0.00937573760949206 0.00112471550694475 -0.000216147280020868 -0.0105004531164368 -0.0091595903294712
"225" 2016-12-11 -0.0063640818165922 0.000406294314281889 -0.000313716530212286 -0.00677037613087409 -0.00605036528637992
"226" 2016-12-12 -0.00653886576150775 0.000884888124443814 -0.000410886898064723 -0.00742375388595156 -0.00612797886344303
"227" 2016-12-13 0.00961055110671438 0.000329167945137806 -0.000246233659483848 0.00928138316157658 0.00985678476619823
"228" 2016-12-14 -0.0138004284019004 0.000800362184061482 -0.000278930676401583 -0.0146007905859619 -0.0135214977254989
"229" 2016-12-15 -0.00281058557228064 0.000601210029400734 -0.000280846430839692 -0.00341179560168138 -0.00252973914144095
"230" 2016-12-16 -0.0111031533799668 0.00123756002049528 -0.000298262940495577 -0.0123407134004621 -0.0108048904394712
"231" 2016-12-17 0.0140843629712304 0.000895767114699625 -0.000506895416510133 0.0131885958565308 0.0145912583877405
"232" 2016-12-18 0.00810907255261917 0.00139224726421785 -0.000328215775503322 0.00671682528840132 0.00843728832812249
"233" 2016-12-19 0.00664037889530533 0.000528400349153738 -0.000311610142715863 0.00611197854615159 0.0069519890380212
"234" 2016-12-20 0.0118128313634625 0.00198172813316397 -0.000499205512498948 0.00983110323029848 0.0123120368759614
"235" 2016-12-21 -0.0230824828053464 0.000646758198201708 -0.000457041029015093 -0.0237292410035481 -0.0226254417763313
"236" 2016-12-22 -0.0121076009518202 0.00225118896124082 -0.000467623244948479 -0.014358789913061 -0.0116399777068717
"237" 2016-12-23 -0.00873653962707621 -9.20696044628435e-05 -0.000361539598141234 -0.00864447002261337 -0.00837500002893498
"238" 2016-12-24 0.0116357396229478 0.00166979777117094 -0.000455218394039306 0.0099659418517769 0.0120909580169871
"239" 2016-12-25 0.0131967411231653 -0.000434061043238694 -0.000297009301679294 0.013630802166404 0.0134937504248446
"240" 2016-12-26 0.00102027398758331 0.000982999253650331 -0.000439271976686381 3.72747339329783e-05 0.00145954596426969
"241" 2016-12-27 -0.00105808191133683 0.000721190821175762 -0.000350193645445455 -0.00177927273251259 -0.000707888265891373
"242" 2016-12-28 0.00913321215625906 0.0017286315873709 -0.000330012312747397 0.00740458056888816 0.00946322446900646
"243" 2016-12-29 -0.0112391278539548 0.000975083677936863 -0.000456779326627448 -0.0122142115318916 -0.0107823485273273
"244" 2016-12-30 0.000120690914798161 0.000992047341731818 -0.000250905648717987 -0.000871356426933657 0.000371596563516148
"245" 2016-12-31 0.00286462463902559 0.000308645610453446 -0.000268855423553673 0.00255597902857215 0.00313348006257927
"246" 2017-01-01 -0.013475778294529 0.000898062986853461 -0.000443694313052487 -0.0143738412813824 -0.0130320839814765
"247" 2017-01-02 -0.000325385469421846 0.000259033877068685 -0.000380423604663503 -0.000584419346490532 5.50381352416572e-05
"248" 2017-01-03 0.00203221042160884 0.000526535468533015 -0.0002305312038088 0.00150567495307582 0.00226274162541764
"249" 2017-01-04 -0.00640639921939012 0.00083730372109524 -0.000261912278986989 -0.00724370294048536 -0.00614448694040313
"250" 2017-01-05 -0.0136896193252412 0.000588250397094107 -0.000210698831720252 -0.0142778697223353 -0.0134789204935209
"251" 2017-01-06 0.00860975432859412 0.0007152157268567 -0.000333252081667934 0.00789453860173742 0.00894300641026206
"252" 2017-01-07 -0.0179898982119209 0.00106756560182313 -0.000316332510516178 -0.019057463813744 -0.0176735657014047
"253" 2017-01-08 0.0118293770725302 0.000917380481515236 -0.000475714667993167 0.0109119965910149 0.0123050917405233
"254" 2017-01-09 0.022205923736232 0.000990465384546406 -0.000300274410661644 0.0212154583516856 0.0225061981468936
"255" 2017-01-10 0.00747172029036491 0.00106451690624288 -0.00043872105541093 0.00640720338412204 0.00791044134577584
"256" 2017-01-11 -0.00743891233242877 0.00148348702086021 -0.00027858207159602 -0.00892239935328898 -0.00716033026083275
"257" 2017-01-12 0.00631707727475295 0.000646256773855339 -0.0002874527995145 0.00567082050089761 0.00660453007426745
"258" 2017-01-13 -0.0026968236192797 0.00210414892682413 -0.000331029335967071 -0.00480097254610383 -0.00236579428331263
"259" 2017-01-14 -0.020327939078097 -0.000116410623758417 -0.000333149206479915 -0.0202115284543386 -0.0199947898716171
"260" 2017-01-15 0 0.00093965434799986 -0.000355202680620455 -0.00093965434799986 0.000355202680620455
"261" 2017-01-16 0.00385931020533015 -0.000342937619203696 -0.000335551216118995 0.00420224782453384 0.00419486142144914
"262" 2017-01-17 0.00971126235022446 0.00124428337094592 -0.000461565849128746 0.00846697897927854 0.0101728281993532
"263" 2017-01-18 -0.00437568595740601 -0.000556501171438362 -0.000390463242422413 -0.00381918478596764 -0.00398522271498359
"264" 2017-01-19 -0.00644529860513465 0.00144884593361383 -0.000560053195369282 -0.00789414453874848 -0.00588524540976537
"265" 2017-01-20 -0.00983493719462025 0.000406976348943796 -0.000601012979310205 -0.010241913543564 -0.00923392421531005
"266" 2017-01-21 0 0.00132009901385033 -0.000465936323720833 -0.00132009901385033 0.000465936323720833
"267" 2017-01-22 0 0.000173003195543595 -0.000572075812506858 -0.000173003195543595 0.000572075812506858
"268" 2017-01-23 0.0189939323401571 0.000827447501827899 -0.000553412317045807 0.0181664848383292 0.0195473446572029
"269" 2017-01-24 0.00672991305373039 0.000398860046992928 -0.000413152512646208 0.00633105300673746 0.00714306556637659
"270" 2017-01-25 -0.00171485191034648 0.00112243640038211 -0.000415506146079534 -0.00283728831072859 -0.00129934576426695
"271" 2017-01-26 0 0.000826032599786183 -0.000300513744302658 -0.000826032599786183 0.000300513744302658
"272" 2017-01-27 0.00815015301061983 0.00106506400301275 -0.000537341153382327 0.00708508900760708 0.00868749416400216
"273" 2017-01-28 -0.0067564270999565 0.000667659535556134 -0.000425865091514193 -0.00742408663551263 -0.0063305620084423
"274" 2017-01-29 -0.00641977552919748 8.77553063590923e-05 -0.000538601559632553 -0.00650753083555657 -0.00588117396956493
"275" 2017-01-30 0.0175773583197891 0.00033242275511179 -0.000412110843641473 0.0172449355646773 0.0179894691634306
"276" 2017-01-31 -0.00338024200284615 0.000190907511530156 -0.000507298002485585 -0.0035711495143763 -0.00287294400036056
"277" 2017-02-01 0.0159716769504303 0.000320344874227838 -0.000543833543324758 0.0156513320762025 0.0165155104937551
